client_id,client_type,first_name,last_name,date_of_birth,gender,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,listing_id,tower_number,transaction_date,unit_category,unit_number,floor_area_sqft,sale_price,listing_status,client_ref,age,country_Australia,country_Belgium,country_Canada,country_Denmark,country_France,country_Germany,country_Mexico,country_Russia,country_Uk,country_Usa,region_Alberta,region_Arizona,region_Baja California,region_Bavaria,region_Berlin,region_British Columbia,region_Brittany,region_Brussels,region_California,region_Capital Region,region_Central Denmark,region_Colorado,region_England,region_Flanders,region_Florida,region_Georgia,region_Hamburg,region_Hesse,region_Ile-De-France,region_Jalisco,region_Kansas,region_Krasnodar Krai,region_Manitoba,region_Mexico City,region_Moscow Oblast,region_Nevada,region_New South Wales,region_New York,region_Normandy,region_North Denmark,region_North Rhine-Westphalia,region_Northern Ireland,region_Novosibirsk,region_Nuevo Leon,region_Occitanie,region_Ohio,region_Ontario,region_Oregon,region_Provence,region_Puebla,region_Quebec,region_Queensland,region_Saint Petersburg,region_Scotland,region_South Australia,region_Southern Denmark,region_Tatarstan,region_Texas,region_Utah,region_Victoria,region_Virginia,region_Wales,region_Wallonia,region_Washington,region_Western Australia,region_Wyoming,region_Zealand,Cluster,KMeans_Cluster,Hierarchical_Cluster
C0352,1,Judith,Williams,,F,1,0.5,No,0,170027,17,03-01-2024,Apartment,2,1738.5,"$521,203.39",Sold,C0352,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0353,1,Anna,Murray,,F,0,0.25,No,0,150231,15,04-01-2024,Apartment,26,961.01,"$321,694.85",Sold,C0353,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0354,1,Kimberly,Turner,,F,0,0.75,No,2,50131,5,02-01-2024,Apartment,17,798.74,"$247,494.01",Sold,C0354,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0355,1,Henry,Alexander,,M,1,0.0,No,2,60316,6,04-01-2024,Apartment,34,1353.81,"$371,216.81",Sold,C0355,0.4477611940298507,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0356,1,Andrea,Kim,1976-06-06,F,0,0.5,No,2,20335,2,03-01-2024,Apartment,41,654.93,"$191,283.55",Sold,C0356,0.3582089552238805,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0357,1,Danielle,Griffin,1988-04-09,F,0,0.5,No,2,100399,10,02-01-2024,Apartment,46,1525.34,"$440,318.57",Sold,C0357,0.17910447761194026,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0358,1,Katherine,Griffin,,F,0,0.5,Yes,0,100271,10,06-01-2024,Apartment,31,1499.0,"$448,849.01",Sold,C0358,0.4477611940298507,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
C0359,1,Julie,Cooper,1951-03-10,F,1,0.0,No,0,40365,4,05-01-2024,Apartment,43,1616.99,"$504,517.39",Sold,C0359,0.7313432835820894,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0360,1,Laura,Baker,1948-09-09,F,0,0.25,Yes,0,20142,2,06-01-2024,Apartment,17,1397.4,"$397,081.68",Sold,C0360,0.7761194029850746,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2,0
C0361,1,Nicholas,Miller,1958-09-08,M,0,0.0,Yes,2,30164,3,09-01-2024,Apartment,18,706.68,"$220,806.64",Sold,C0361,0.6268656716417911,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0362,1,Betty,Moore,2000-09-06,F,0,0.75,No,2,110152,11,04-01-2024,Apartment,15,1385.68,"$467,662.76",Sold,C0362,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,2
C0363,1,Christine,Edwards,,F,1,0.25,No,1,70100,7,08-01-2024,Apartment,13,604.6,"$169,223.27",Sold,C0363,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2,0
C0364,1,George,Gray,1944-03-02,M,0,0.25,No,2,140129,14,01-01-2024,Apartment,14,1628.68,"$417,246.26",Sold,C0364,0.835820895522388,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2,2,0
C0365,1,Brandon,Morales,1962-02-11,M,1,1.0,No,0,40001,4,07-01-2024,Apartment,1,1615.98,"$355,616.43",Sold,C0365,0.5671641791044776,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0366,1,Keith,Long,,M,0,0.75,No,2,60007,6,03-01-2024,Office,1,1720.95,"$526,612.91",Sold,C0366,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0367,1,Samuel,Collins,,M,1,0.75,No,0,130355,13,07-01-2024,Apartment,39,1054.77,"$333,335.63",Sold,C0367,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0368,1,Betty,Scott,1992-08-11,F,0,0.75,Yes,0,70407,7,02-01-2024,Apartment,48,533.35,"$172,251.51",Sold,C0368,0.11940298507462688,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0369,1,Helen,Murray,1954-10-01,F,0,0.25,Yes,0,140264,14,06-01-2024,Apartment,29,1618.34,"$604,849.17",Sold,C0369,0.6865671641791045,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2,0
C0370,1,Michelle,Brooks,,F,0,0.0,No,2,150078,15,03-01-2024,Apartment,12,992.68,"$320,644.43",Sold,C0370,0.4477611940298507,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0371,1,Ryan,Moore,,M,1,0.5,No,0,110116,11,05-01-2024,Apartment,13,474.93,"$152,103.81",Sold,C0371,0.4477611940298507,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2,2,3
C0372,1,Teresa,Nelson,,F,1,0.0,No,0,180053,18,04-01-2024,Apartment,6,840.25,"$241,961.70",Sold,C0372,0.4477611940298507,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
C0373,1,Karen,Morales,,F,0,0.25,No,0,60145,6,10-01-2024,Office,12,1678.17,"$512,134.29",Sold,C0373,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,0
C0374,1,Madison,Hughes,1993-11-07,F,1,0.75,Yes,0,30016,3,01-01-2024,Apartment,1,689.75,"$231,937.37",Sold,C0374,0.10447761194029848,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,2
C0375,1,Kyle,Thompson,,M,1,0.75,No,2,110445,11,05-01-2024,Apartment,52,1397.58,"$463,091.82",Sold,C0375,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,2
C0376,1,Shirley,Smith,,F,0,0.5,No,2,120136,12,03-01-2024,Office,16,1523.02,"$415,409.21",Sold,C0376,0.4477611940298507,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,3
